country,year,iso_code,population,gdp,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_production,electricity_demand,electricity_generation,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_twh,fossil_energy_per_capita,fossil_fuel_consumption,gas_cons_change_twh,gas_consumption,gas_energy_per_capita,greenhouse_gas_emissions,hydro_cons_change_twh,hydro_consumption,hydro_energy_per_capita,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_cons_change_twh,nuclear_consumption,nuclear_energy_per_capita,oil_cons_change_twh,oil_consumption,oil_energy_per_capita,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_cons_change_twh,solar_consumption,solar_energy_per_capita,wind_cons_change_twh,wind_consumption,wind_energy_per_capita
Japan,1967,JPN,101527856,1149410000000.0,0.0,0.0,0.0,59.422,6532.145,663.195,365.308,0.0,0.0,291.17,22703.48,2.005,322.978,20689.387,2100.549,0.646,19.386,190.943,0.0,-31.935,202.702,1996.512,-31.808,204.486,2014.091,0.128,1.785,17.579,262.91,1417.968,13966.299,-31.935,202.702,1996.512,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1968,JPN,102819280,1297450000000.0,0.0,0.0,0.0,19.26,6637.423,682.455,358.211,0.0,0.0,264.667,24992.418,1.981,249.0,22851.25,2349.549,1.709,21.095,205.166,0.0,14.489,217.191,2112.355,15.667,220.153,2141.167,1.178,2.962,28.811,228.031,1645.999,16008.661,14.489,217.191,2112.355,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1969,JPN,104102072,1459370000000.0,0.0,0.0,0.0,46.528,7002.576,728.983,343.576,0.0,0.0,357.42,28117.811,2.006,351.694,25948.023,2701.243,2.231,23.326,224.064,0.0,5.618,222.809,2140.295,5.726,225.879,2169.787,0.108,3.07,29.492,302.936,1948.935,18721.383,5.618,222.809,2140.295,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1970,JPN,105416840,1615680000000.0,0.0,0.0,0.0,-26.677,6662.173,702.305,305.097,0.0,0.0,344.257,31032.793,2.025,333.491,28787.947,3034.734,12.396,35.721,338.859,0.0,0.148,222.957,2115.003,10.765,236.644,2244.844,9.928,12.999,123.307,347.773,2296.708,21786.916,0.837,223.646,2121.536,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1971,JPN,106789360,1691570000000.0,0.0,0.0,0.0,-64.639,5971.25,637.666,256.88,0.0,0.0,212.304,32622.004,2.059,176.573,30071.416,3211.307,2.58,38.302,358.666,0.0,26.022,248.979,2331.492,35.731,272.376,2550.587,9.73,22.728,212.835,238.632,2535.34,23741.5,26.001,249.647,2337.752,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1972,JPN,108220400,1833990000000.0,0.0,0.0,0.0,-14.545,5757.893,623.121,215.867,0.0,0.0,165.699,33721.758,1.99,158.83,31141.428,3370.138,0.015,38.317,354.063,0.0,2.661,251.64,2325.253,6.869,279.245,2580.334,4.171,26.9,248.563,173.36,2708.699,25029.469,2.698,252.345,2331.771,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1973,JPN,109679472,1981290000000.0,0.0,0.0,0.0,35.7,6006.789,658.821,172.211,0.0,0.0,399.554,36916.078,2.044,453.072,34858.023,3823.21,15.003,53.32,486.145,0.0,-54.178,197.462,1800.354,-53.518,225.726,2058.054,0.644,27.544,251.13,402.369,3111.068,28365.09,-54.163,198.183,1806.925,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1974,JPN,111100024,1957030000000.0,0.0,0.0,0.0,39.524,6285.739,698.346,156.214,0.0,0.0,19.333,36618.078,2.079,-56.193,33906.535,3767.017,19.553,72.873,655.922,0.0,47.022,244.484,2200.574,75.526,301.253,2711.545,28.352,55.896,503.116,-115.27,2995.798,26964.873,47.174,245.357,2208.429,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1975,JPN,112411640,2017470000000.0,0.0,0.0,0.0,-45.082,5811.349,653.263,145.941,0.0,0.0,-181.613,34575.215,1.927,-199.357,31737.455,3567.659,14.411,87.284,776.464,0.0,2.147,246.631,2193.996,17.744,318.997,2837.76,15.396,71.293,634.21,-168.686,2827.113,25149.643,2.348,247.705,2203.55,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1976,JPN,113624872,2097610000000.0,0.0,0.0,0.0,-14.473,5621.925,638.791,141.293,0.0,0.0,141.967,35455.477,1.921,116.047,32419.898,3683.707,17.351,104.635,920.879,0.0,0.544,247.175,2175.358,25.92,344.917,3035.579,25.407,96.7,851.043,113.169,2940.281,25877.094,0.513,248.218,2184.536,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1977,JPN,114761520,2189770000000.0,0.0,0.0,0.0,-36.134,5251.383,602.657,140.153,0.0,0.0,28.179,35349.855,1.853,65.984,32673.76,3749.69,23.15,127.785,1113.484,0.0,-31.409,215.766,1880.121,-37.804,307.113,2676.098,-6.867,89.833,782.779,78.967,3019.249,26308.893,-30.938,217.28,1893.319,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1978,JPN,115809520,2305150000000.0,0.0,0.0,0.0,-56.924,4712.328,545.732,145.821,0.0,0.0,169.211,36491.078,1.833,98.545,33229.012,3848.236,51.559,179.344,1548.615,0.0,-8.637,207.128,1788.525,70.665,377.778,3262.065,78.469,168.302,1453.262,103.911,3123.159,26968.07,-7.803,209.477,1808.804,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1979,JPN,116765512,2431610000000.0,0.0,0.0,0.0,37.082,4991.322,582.814,135.443,0.0,0.0,166.993,37622.473,1.807,103.154,33840.383,3951.389,33.445,212.789,1822.36,0.0,31.628,238.756,2044.749,63.84,441.618,3782.092,31.44,199.741,1710.618,32.627,3155.786,27026.699,32.4,241.877,2071.474,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1980,JPN,117624200,2500140000000.0,0.0,0.0,0.0,94.246,5756.132,677.06,123.098,0.0,0.0,-128.596,36254.539,1.706,-185.507,32016.221,3765.882,39.021,251.809,2140.796,0.0,22.322,261.078,2219.598,56.911,498.529,4238.317,34.612,234.353,1992.389,-318.774,2837.012,24119.293,22.299,264.175,2245.928,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1981,JPN,118385728,2579320000000.0,0.0,0.0,0.0,82.009,6411.836,759.07,113.175,0.0,0.0,-59.795,35516.242,1.63,-72.696,31196.211,3693.186,0.501,252.311,2131.258,0.0,-2.064,259.014,2187.886,12.901,511.43,4320.031,14.837,249.191,2104.904,-155.207,2681.806,22653.117,-1.936,262.239,2215.127,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1982,JPN,119098144,2658130000000.0,0.0,0.0,0.0,-35.123,6078.578,723.947,114.608,0.0,0.0,-160.63,33955.074,1.521,-212.22,29227.713,3480.966,6.073,258.383,2169.5,0.0,-17.706,241.308,2026.128,51.59,563.02,4727.363,41.456,290.647,2440.396,-183.17,2498.636,20979.637,10.134,272.374,2286.967,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1983,JPN,119793752,2719950000000.0,0.0,0.0,0.0,-10.365,5956.757,713.582,111.029,0.0,0.0,54.583,34213.547,1.507,9.407,29136.52,3490.373,19.68,278.063,2321.184,0.0,7.886,249.194,2080.195,45.176,608.196,5077.025,33.656,324.302,2707.173,0.092,2498.728,20858.58,11.52,283.894,2369.853,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1984,JPN,120470736,2826580000000.0,0.0,0.0,0.0,84.398,6623.853,797.98,108.361,0.0,0.0,347.717,36907.602,1.573,324.969,31670.285,3815.343,95.918,373.981,3104.33,0.0,-37.424,211.771,1757.86,22.747,630.943,5237.316,56.674,380.976,3162.396,144.654,2643.381,21942.102,-33.926,249.967,2074.921,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1985,JPN,121119024,2950870000000.0,0.0,0.0,0.0,34.846,6876.1,832.826,106.603,0.0,671.953,34.723,36996.742,1.519,-72.205,30904.619,3743.137,26.617,400.598,3307.471,0.0,33.287,245.058,2023.279,106.929,737.872,6092.124,71.829,452.805,3738.512,-133.668,2509.713,20721.049,35.1,285.067,2353.612,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1986,JPN,121710304,3036330000000.0,0.0,0.0,0.0,-39.751,6516.093,793.076,104.195,0.0,676.363,6.227,36868.168,1.478,-7.685,30691.342,3735.453,7.02,407.618,3349.084,0.0,-6.085,238.972,1963.449,13.911,751.783,6176.825,16.434,469.239,3855.376,25.046,2534.759,20826.164,-2.523,282.544,2321.448,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1987,JPN,122268888,3162650000000.0,0.0,0.0,0.0,16.251,6619.234,809.326,84.931,0.0,719.085,90.238,37437.762,1.447,38.98,30869.938,3774.433,10.427,418.045,3419.066,0.0,-17.828,221.144,1808.672,51.257,803.04,6567.821,65.93,535.169,4376.988,12.302,2547.061,20831.637,-14.673,267.871,2190.833,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1988,JPN,122798304,3358740000000.0,0.0,0.0,0.0,65.445,7123.647,874.772,73.087,0.0,753.728,290.512,39642.121,1.449,282.577,33038.0,4057.01,25.345,443.39,3610.718,0.0,45.845,266.99,2174.212,7.935,810.975,6604.123,-41.734,493.435,4018.257,191.787,2738.848,22303.633,49.669,317.54,2585.866,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1989,JPN,123270648,3521000000000.0,0.0,0.0,0.0,1.392,7107.646,876.164,66.318,0.0,799.769,167.377,40848.023,1.43,125.896,33932.703,4182.906,17.17,460.56,3736.166,0.0,4.288,271.277,2200.663,41.481,852.456,6915.32,33.815,527.251,4277.178,107.334,2846.183,23088.891,7.665,325.205,2638.142,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1990,JPN,123686320,3699820000000.0,0.0,0.0,0.0,31.526,7338.643,907.69,53.757,0.0,881.5,183.288,42192.621,1.411,191.105,35363.746,4374.012,42.599,503.159,4068.024,0.0,-14.33,256.948,2077.413,-7.818,844.638,6828.871,24.848,552.099,4463.702,116.981,2963.163,23957.082,-32.666,292.539,2365.169,0.003,0.003,0.024,0.0,0.0,0.0
Japan,1991,JPN,124073992,3824700000000.0,0.0,0.0,0.0,-7.209,7257.61,900.481,52.391,0.0,911.303,117.593,43008.555,1.395,54.308,35690.961,4428.32,28.856,532.015,4287.881,0.0,22.24,279.187,2250.166,63.286,907.923,7317.596,40.072,592.171,4772.724,32.661,2995.825,24145.469,23.213,315.752,2544.872,0.0,0.003,0.024,0.0,0.0,0.0
Japan,1992,JPN,124444696,3855720000000.0,0.0,0.0,0.0,-15.226,7113.639,885.255,49.462,0.0,916.787,55.696,43327.996,1.398,73.859,36178.148,4502.179,21.094,553.108,4444.612,0.0,-42.492,236.695,1902.011,-18.163,889.76,7149.846,23.669,615.84,4948.708,67.991,3063.816,24619.9,-41.832,273.92,2201.138,0.028,0.031,0.249,0.0,0.0,0.0
Japan,1993,JPN,124779576,3861080000000.0,0.0,0.0,0.0,17.551,7235.202,902.805,46.989,0.0,926.103,81.23,43862.707,1.418,-41.978,35744.641,4460.201,3.83,556.939,4463.38,0.0,37.063,273.758,2193.933,123.208,1012.969,8118.064,87.012,702.852,5632.75,-63.359,3000.457,24046.061,36.196,310.116,2485.314,0.035,0.067,0.533,0.003,0.003,0.023
Japan,1994,JPN,125119264,3898680000000.0,0.0,0.0,0.0,42.52,7555.397,945.326,45.101,0.0,984.493,204.812,45380.562,1.456,252.37,37664.629,4712.571,38.676,595.615,4760.375,0.0,-83.145,190.613,1523.454,-47.557,965.411,7715.93,29.93,732.783,5856.672,171.173,3171.631,25348.859,-77.488,232.629,1859.257,0.019,0.086,0.685,0.0,0.003,0.023
Japan,1995,JPN,125433968,4003030000000.0,0.0,0.0,0.0,34.53,7811.724,979.856,40.741,0.0,1010.88,290.19,47580.195,1.491,163.913,38876.898,4876.483,10.561,606.176,4832.629,0.0,42.377,232.99,1857.472,126.278,1091.69,8703.302,81.267,814.05,6489.866,118.821,3290.452,26232.543,45.011,277.64,2213.435,0.031,0.117,0.931,0.0,0.003,0.023
Japan,1996,JPN,125726224,4124650000000.0,0.0,0.0,0.0,25.727,7998.192,1005.582,42.173,0.0,1029.857,115.297,48386.641,1.475,89.916,39501.699,4966.399,40.596,646.772,5144.292,0.0,-4.79,228.2,1815.053,25.381,1117.07,8884.943,27.277,841.326,6691.734,23.593,3314.044,26359.215,-1.896,275.744,2193.21,0.044,0.161,1.282,0.003,0.006,0.045
Japan,1997,JPN,126027984,4166540000000.0,0.0,0.0,0.0,27.364,8196.164,1032.946,27.79,0.0,1054.864,117.104,49199.973,1.488,15.856,39532.934,4982.256,24.576,671.348,5326.974,0.0,27.402,255.602,2028.138,101.247,1218.317,9667.037,69.961,911.288,7230.835,-36.083,3277.962,26009.795,31.286,307.03,2436.202,0.124,0.285,2.26,-0.003,0.003,0.023
Japan,1998,JPN,126308392,4117010000000.0,0.0,0.0,0.0,-48.227,7796.151,984.719,23.82,0.0,1059.663,-123.773,48110.82,1.476,-144.635,38300.074,4837.621,20.291,691.639,5475.795,0.0,7.803,263.406,2085.417,20.862,1239.179,9810.745,13.668,924.956,7322.994,-116.699,3161.263,25028.129,7.194,314.224,2487.751,0.139,0.424,3.354,0.018,0.021,0.166
Japan,1999,JPN,126555064,4104030000000.0,0.0,0.0,0.0,51.258,8185.979,1035.977,25.447,0.0,1079.142,99.504,48803.297,1.505,138.585,39320.48,4976.206,34.78,726.419,5739.941,0.0,-15.634,247.772,1957.82,-39.082,1200.098,9482.812,-24.797,900.159,7112.784,52.548,3213.81,25394.561,-14.285,299.939,2370.029,0.221,0.645,5.094,0.087,0.108,0.85
Japan,2000,JPN,126803864,4215550000000.0,0.0,0.0,0.0,74.626,8758.434,1110.603,18.878,1099.67,1099.67,66.172,49229.383,1.481,59.405,39711.812,5035.611,30.232,756.65,5967.091,459.57,1.999,249.771,1969.742,6.767,1206.865,9517.571,5.353,905.512,7141.046,-45.453,3168.357,24986.285,1.413,301.353,2376.526,0.373,1.017,8.023,0.215,0.322,2.542
Japan,2001,JPN,127065736,4230080000000.0,0.0,0.0,0.0,26.551,8949.342,1137.155,19.3,1083.15,1083.15,-59.104,48662.785,1.462,-47.495,39256.191,4988.117,20.634,777.284,6117.179,451.12,-10.233,239.538,1885.153,-11.609,1195.256,9406.594,-1.887,903.625,7111.479,-94.679,3073.678,24189.67,-9.722,291.63,2295.115,0.451,1.468,11.554,0.418,0.74,5.826
Japan,2002,JPN,127301744,4232500000000.0,0.0,0.0,0.0,70.753,9488.543,1207.908,8.26,1103.08,1103.08,9.068,48643.801,1.463,32.909,39441.922,5021.025,-16.824,760.46,5973.684,471.4,-4.28,235.258,1848.035,-23.841,1171.415,9201.875,-23.419,880.207,6914.334,-21.021,3052.657,23979.693,-0.422,291.208,2287.541,0.559,2.027,15.927,0.465,1.205,9.469
Japan,2003,JPN,127502352,4294500000000.0,0.0,0.0,0.0,33.351,9735.188,1241.259,8.069,1092.59,1092.59,-22.229,48392.922,1.437,179.894,40790.773,5200.919,74.522,834.982,6548.759,512.11,32.922,268.18,2103.336,-202.123,969.292,7602.152,-239.913,640.294,5021.821,72.021,3124.677,24506.822,37.79,328.998,2580.331,0.739,2.767,21.698,1.207,2.413,18.924
Japan,2004,JPN,127671288,4386540000000.0,0.0,0.0,0.0,32.843,9979.555,1274.103,8.073,1121.19,1121.19,71.298,48887.336,1.423,-78.05,40125.465,5122.87,-28.942,806.041,6313.405,497.18,-4.028,264.152,2069.004,149.347,1118.64,8761.872,150.188,790.482,6191.538,-81.951,3042.727,23832.506,-0.84,328.158,2570.335,0.898,3.664,28.702,1.737,4.15,32.502
Japan,2005,JPN,127798376,4456730000000.0,0.0,0.0,0.0,60.712,10444.688,1334.814,6.716,1153.07,1153.07,21.527,49007.164,1.405,34.96,40359.117,5157.83,21.239,827.28,6473.319,525.68,-42.062,222.091,1737.821,-13.433,1105.207,8648.049,14.705,805.187,6300.447,-46.991,2995.735,23441.107,-28.138,300.02,2347.601,1.003,4.668,36.523,1.32,5.469,42.795
Japan,2006,JPN,127902168,4517300000000.0,0.048,0.375,0.048,-22.672,10258.948,1312.142,8.202,1164.35,1164.35,-14.332,48855.34,1.383,-71.765,39765.277,5086.065,58.224,885.503,6923.287,511.32,30.601,252.692,1975.665,57.432,1162.639,9090.064,25.66,830.847,6495.956,-107.316,2888.42,22583.039,31.773,331.792,2594.109,1.011,5.678,44.396,0.606,6.075,47.497
Japan,2007,JPN,128006424,4589240000000.0,0.05,0.765,0.098,65.262,10760.426,1377.404,8.585,1180.11,1180.11,-66.898,48292.938,1.347,44.214,40078.293,5130.279,68.397,953.901,7451.974,545.67,-42.007,210.685,1645.896,-111.111,1051.527,8214.646,-73.792,757.055,5914.193,-89.445,2798.975,21865.895,-37.319,294.473,2300.453,0.86,6.539,51.082,1.673,7.748,60.526
Japan,2008,JPN,128077632,4536230000000.0,0.01,0.84,0.108,37.377,11046.276,1414.781,7.405,1183.7,1183.7,-108.568,47418.41,1.339,-29.371,39826.691,5100.908,37.094,990.995,7737.455,562.68,0.531,211.216,1649.127,-79.197,972.33,7591.727,-78.221,678.833,5300.17,-103.843,2695.132,21042.957,-0.976,293.497,2291.556,0.75,7.289,56.912,0.528,8.276,64.614
Japan,2009,JPN,128117040,4287890000000.0,-0.025,0.646,0.083,-227.833,9264.556,1186.947,7.724,1114.02,1114.02,-531.625,43254.305,1.292,-573.673,35336.711,4527.235,-66.215,924.78,7218.245,498.58,-14.424,196.792,1536.032,42.048,1014.378,7917.591,57.196,736.029,5744.975,-279.625,2415.507,18853.91,-15.148,278.349,2172.616,1.216,8.505,66.386,1.296,9.571,74.709
Japan,2010,JPN,128105432,4464960000000.0,2.208,17.882,2.291,165.787,10559.54,1352.734,5.531,1156.03,1156.03,365.961,46114.938,1.323,263.542,37397.141,4790.777,74.587,999.367,7801.13,502.23,48.854,245.646,1917.532,102.419,1116.797,8717.799,42.639,778.668,6078.336,23.168,2438.675,19036.469,59.78,338.129,2639.462,2.545,11.051,86.262,1.325,10.896,85.056
Japan,2011,JPN,128007256,4456990000000.0,0.148,19.054,2.439,-70.085,10020.133,1282.65,7.669,1104.2,1104.2,-311.996,43712.98,1.255,50.259,37818.449,4841.036,120.885,1120.252,8751.477,543.0,-18.094,227.552,1777.653,-362.255,754.542,5894.529,-347.368,431.3,3369.341,-0.541,2438.134,19046.84,-14.887,323.242,2525.188,3.954,15.005,117.218,1.405,12.301,96.096
Japan,2012,JPN,127853688,4523680000000.0,-0.049,18.693,2.39,71.549,10591.787,1354.199,7.968,1106.88,1106.88,-43.041,43428.844,1.227,348.044,40586.082,5189.08,111.898,1232.151,9637.193,640.52,-16.149,211.403,1653.478,-391.085,363.458,2842.764,-383.962,47.338,370.252,164.596,2602.73,20357.1,-7.123,316.12,2472.512,5.209,20.213,158.097,0.661,12.962,101.384
Japan,2013,JPN,127678920,4614150000000.0,0.286,20.959,2.676,55.239,11038.925,1409.438,8.158,1087.76,1087.76,-40.453,43171.461,1.195,-55.751,40204.984,5133.329,3.218,1235.369,9675.589,629.47,4.808,216.212,1693.401,15.298,378.756,2966.473,-9.147,38.191,299.117,-114.208,2488.522,19490.473,24.445,340.565,2667.355,14.969,35.182,275.549,1.028,13.99,109.572
Japan,2014,JPN,127476728,4629620000000.0,0.713,26.583,3.389,-23.703,10870.498,1385.735,8.862,1062.72,1062.72,-139.43,42146.168,1.16,-136.705,39196.363,4996.624,12.152,1247.521,9786.267,606.74,5.145,221.357,1736.447,-2.724,376.032,2949.807,-38.191,0.0,0.0,-125.155,2363.367,18539.598,35.467,376.032,2949.807,28.612,63.794,500.439,-0.407,13.583,106.555
Japan,2015,JPN,127250936,4685430000000.0,0.563,31.051,3.951,12.245,10986.017,1397.981,7.936,1030.12,1030.12,-76.132,41622.672,1.13,-143.109,38141.289,4853.515,-60.345,1187.176,9329.412,574.77,9.607,230.963,1815.021,66.977,443.009,3481.38,11.692,11.692,91.88,-95.01,2268.357,17825.859,55.285,431.317,3389.5,29.221,93.016,730.963,0.482,14.065,110.529
Japan,2016,JPN,126993856,4732220000000.0,0.951,38.605,4.903,-2.595,10987.819,1395.385,9.085,1035.1,1035.1,-67.896,41172.285,1.105,-92.231,37492.234,4761.283,-23.002,1164.174,9167.171,568.5,-18.337,212.626,1674.302,24.335,467.344,3680.053,33.722,45.414,357.604,-66.634,2201.723,17337.244,-9.386,421.931,3322.449,22.969,115.985,913.308,0.233,14.297,112.584
Japan,2017,JPN,126662464,4844020000000.0,0.664,43.952,5.567,20.578,11179.029,1415.963,9.411,1042.07,1042.07,63.715,41783.035,1.093,-5.696,37545.355,4755.587,5.69,1169.865,9236.082,554.66,-1.609,211.017,1665.981,69.411,536.755,4237.678,28.833,74.247,586.177,-31.964,2169.759,17130.246,40.577,462.508,3651.501,28.368,144.353,1139.666,1.21,15.508,122.434
Japan,2018,JPN,126255872,4867010000000.0,-0.221,42.34,5.346,-29.366,10982.438,1386.597,6.715,1053.18,1053.18,-28.21,41694.16,1.082,-112.211,36777.504,4643.376,-12.783,1157.082,9164.576,541.61,3.569,214.586,1699.615,84.002,620.757,4916.655,50.426,124.672,987.458,-70.062,2099.697,16630.49,33.576,496.084,3929.196,19.985,164.338,1301.624,1.544,17.051,135.054
Japan,2019,JPN,125791680,0.0,0.006,42.544,5.352,-24.004,10832.146,1362.594,4.893,1025.78,1025.78,-123.191,40868.688,0.0,-165.59,35596.84,4477.786,-75.849,1081.233,8595.424,515.68,-20.472,194.114,1543.141,42.398,663.155,5271.85,41.352,166.025,1319.837,-65.737,2033.96,16169.27,1.046,497.13,3952.013,14.24,178.577,1419.627,0.738,17.789,141.419
Japan,2020,JPN,125244760,0.0,0.343,45.467,5.695,-91.842,10146.147,1270.752,4.981,996.96,996.96,-377.974,38029.27,0.0,-359.748,32879.922,4118.038,-39.958,1041.275,8313.921,502.51,9.198,203.312,1623.316,-18.226,644.929,5149.347,-57.658,108.366,865.237,-227.948,1806.011,14419.854,39.432,536.562,4284.11,18.749,197.326,1575.527,2.746,20.536,163.964
Japan,2021,JPN,124612528,0.0,-0.411,42.396,5.283,98.716,10989.806,1369.467,4.547,1019.71,1019.71,220.922,39995.086,0.0,122.478,34029.609,4240.516,-5.152,1036.123,8314.756,498.96,4.935,208.247,1671.155,98.444,743.373,5965.473,45.361,153.727,1233.641,28.914,1834.926,14725.049,53.083,589.646,4731.832,44.465,241.791,1940.346,1.052,21.587,173.236
Japan,2022,JPN,123951696,0.0,0.475,46.457,5.758,-3.943,11016.588,1365.525,4.699,1033.55,1033.55,-27.691,39984.914,0.0,-34.083,33936.066,4206.433,-31.14,1004.983,8107.861,511.46,-13.017,195.23,1575.05,6.392,749.764,6048.843,-24.199,129.528,1044.988,1.0,1835.925,14811.619,30.591,620.236,5003.856,25.174,266.965,2153.785,-0.279,21.309,171.91
Mexico,1900,MEX,13261087,24791953408.0,0.0,0.0,0.0,0.0,0.0,0.0,3.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1901,MEX,13411660,26918535168.0,0.0,0.0,0.0,0.0,0.0,0.0,4.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1902,MEX,13550290,24971583488.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1903,MEX,13676676,27800788992.0,0.0,0.0,0.0,0.0,0.0,0.0,4.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1904,MEX,13804239,28302336000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1905,MEX,13932988,31268251648.0,0.0,0.0,0.0,0.0,0.0,0.0,4.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1906,MEX,14062935,30925469696.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1907,MEX,14194091,32756832256.0,0.0,0.0,0.0,0.0,0.0,0.0,5.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1908,MEX,14326467,32683708416.0,0.0,0.0,0.0,0.0,0.0,0.0,6.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1909,MEX,14429522,33653268480.0,0.0,0.0,0.0,0.0,0.0,0.0,7.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1910,MEX,14503032,33600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1911,MEX,14546769,32228499456.0,0.0,0.0,0.0,0.0,0.0,0.0,8.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1912,MEX,14560504,31922380800.0,0.0,0.0,0.0,0.0,0.0,0.0,5.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
